ParticipantId;ParticipantGender;DocumentTitle;DocumentText;Exclude;Domain;DocumentId;GenderIndication;ExpStereotype;Query;Label
P033;f;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;summer mens fashion;m
P012;f;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Best looks for summer;n
P177;f;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Mens summer fashion trends;m
P098;f;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Summer Men Fashion Trends;m
P406;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Mens summer fashion trends;m
P106;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Men's tropical fashion;m
P341;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Men's clothing;m
P184;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;summer mens fashion;m
P040;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;must have mens fasion;m
P179;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;trendy mens;m
P274;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Summer season mens fashion;m
P331;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;men's summer fashion 2021;m
P362;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;men's summer fashion;m
P240;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Summer Mens fashions/trends;m
P082;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;summer men's fashion;m
P165;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Men's summer must-have trends;m
P209;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Summer season men fashion;m
P085;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Mens summer fashion;m
P246;m;Mens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for men. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;m;f;Dress for success;n
P165;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Summer womens fashion trends;f
P007;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;women's summer fashion trends;f
P004;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;2021 woman's summer fashion;f
P182;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Women's summer trends;f
P282;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Women's Summer Fashion Trends;f
P274;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Summer season women fashion;f
P082;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;women's summer fashion;f
P296;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;women fashion summer trends;f
P040;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Must have summer clothes for women;f
P181;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;summer fashion women must-have;f
P209;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Fashion women's summer trend;f
P085;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Womens summer fashion;f
P362;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;women's summer fashion;f
P331;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;women's summer fashion 2021;f
P174;m;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Summer womens fashion;f
P313;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;summer womens fashion;f
P013;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;summer womens fashion trends;f
P054;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Womens Summer trendy fashion;f
P231;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Latest summer fashion women.;f
P042;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;womens summer popular fashion;f
P177;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;womens summer fashion trends;f
P234;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;SUMMER TRENDS 2021 WOMENS FASHION;f
P012;f;Womens fashion - The Summer Season's Must-Have Trends;Summer and fashion don’t always go hand in hand for women. Looking good comes easy when the temperatures drop. Find out how to look good this summer!;no;0;10;f;f;Women's Summer Fashion;f
